CustomerID,TenureMonths,Location,DeviceClass,GamesProduct,MusicProduct,EducationProduct,CallCenter,VideoProduct,UseMyApp,PaymentMethod,MonthlyPurchase
3089,35,0,0,2,2,2,0,2,2,0,33.28
5200,28,0,2,0,0,0,0,0,1,0,104.78
5096,1,1,0,2,2,2,0,2,2,2,26.195
2680,15,0,0,2,2,2,0,2,2,0,32.24
2126,70,0,0,2,2,2,0,2,2,2,25.285
471,23,0,2,0,1,0,0,0,0,0,102.895
967,1,0,2,0,0,0,0,0,0,0,92.495
7013,64,0,2,0,1,0,1,1,1,2,137.02
4056,27,0,2,1,1,0,1,1,0,0,130.975
4602,26,0,2,0,0,1,1,0,0,1,109.59
5873,31,0,2,1,0,1,0,0,0,3,110.175
6648,26,0,0,2,2,2,0,2,2,1,25.22
3815,63,1,2,1,0,0,1,0,0,3,110.045
896,10,0,2,0,0,0,0,1,1,0,116.35
5329,31,0,1,0,0,1,1,0,1,3,86.32
4284,47,1,0,2,2,2,0,2,2,1,26.065
5785,43,0,1,1,0,1,1,1,1,0,102.44
1773,57,0,2,0,0,1,0,1,1,0,130.78
3307,71,1,0,2,2,2,0,2,2,2,26.65
251,1,1,2,0,0,0,0,0,1,0,112.58
1209,8,0,2,0,0,1,0,1,1,0,123.11
2688,40,0,1,0,1,0,0,0,0,1,65.195
3885,49,0,2,0,1,0,1,1,1,2,138.645
2937,8,0,0,2,2,2,0,2,2,1,25.155
3071,38,1,2,0,1,1,0,1,1,0,133.38
4605,1,0,1,0,0,0,0,0,0,1,65.975
1128,14,1,2,0,0,0,0,1,1,1,116.74
2890,12,0,1,0,0,1,0,1,0,3,75.855
4479,10,1,0,2,2,2,0,2,2,1,25.74
1593,68,0,2,0,1,1,0,1,1,0,136.89
2603,1,1,0,2,2,2,0,2,2,2,25.675
3607,67,0,1,1,1,0,0,0,0,2,70.46
57,11,1,2,0,1,0,0,1,1,0,123.5
1699,1,0,2,0,0,0,0,0,0,0,96.72
1322,2,0,2,0,0,0,0,1,0,1,103.545
176,25,0,2,1,1,0,0,0,0,2,103.805
3182,72,0,0,2,2,2,0,2,2,2,32.5
6116,12,0,0,2,2,2,0,2,2,1,26.52
2995,72,0,0,2,2,2,0,2,2,2,27.3
6997,1,0,1,0,0,0,0,0,0,1,31.46
6155,22,0,0,2,2,2,0,2,2,1,26.065
292,19,0,1,0,0,0,0,1,1,3,58.305
1142,1,1,2,0,0,1,0,0,0,0,97.37
2328,51,0,1,0,0,0,1,0,0,3,62.205
3728,23,0,1,1,0,1,1,0,1,2,89.375
183,10,0,2,1,0,0,0,1,1,0,128.115
1170,4,0,2,0,0,0,0,0,1,0,103.87
4838,68,0,2,0,1,1,0,0,0,0,110.045
5649,47,1,2,0,0,1,0,1,1,0,129.61
5332,13,0,0,2,2,2,0,2,2,1,25.805
5931,67,0,2,1,1,0,1,1,0,2,120.185
5737,68,1,2,0,1,1,1,1,1,3,137.475
3523,66,0,2,0,1,0,0,1,1,0,131.04
1086,13,0,1,0,0,0,0,0,0,0,31.07
2781,54,0,2,1,1,0,1,1,1,0,137.605
4112,67,0,1,1,0,1,1,1,0,2,64.155
1172,41,0,2,1,0,1,0,0,0,2,108.875
2470,20,0,0,2,2,2,0,2,2,2,33.215
3661,68,0,1,0,0,1,0,0,1,2,51.87
2166,23,0,0,2,2,2,0,2,2,1,26.065
5761,13,0,1,0,0,0,0,1,1,3,86.32
2133,64,0,2,0,1,0,1,1,1,0,136.825
7005,20,0,1,1,0,0,0,1,1,2,98.8
4458,68,1,0,2,2,2,0,2,2,2,25.935
4731,72,0,2,1,1,0,0,1,1,2,138.905
2589,8,1,1,1,0,0,0,1,0,2,79.17
4050,4,0,0,2,2,2,0,2,2,0,26.26
2183,29,0,2,0,1,1,1,0,1,3,130.715
3114,70,0,2,1,1,0,0,1,0,3,126.815
1956,64,0,1,0,1,0,1,1,1,0,70.98
613,15,0,2,0,0,1,1,0,0,0,107.965
3528,15,0,0,2,2,2,0,2,2,3,26.13
2944,60,0,2,0,1,1,0,1,1,0,129.545
6878,40,1,0,2,2,2,0,2,2,1,24.83
3734,53,0,1,0,0,1,1,1,1,1,102.375
1430,1,0,0,2,2,2,0,2,2,1,25.545
4815,38,0,0,2,2,2,0,2,2,1,26.39
1876,16,0,0,2,2,2,0,2,2,3,24.635
1748,38,1,2,0,0,1,1,1,1,0,136.5
6347,26,0,1,0,1,0,0,1,0,2,51.935
505,3,1,2,1,1,0,0,0,0,0,102.83
415,7,1,1,0,0,0,1,1,0,1,77.35
6924,62,1,2,1,0,1,1,1,1,0,135.59
272,5,1,1,0,0,1,0,0,1,0,51.35
2942,36,0,2,1,1,1,1,0,1,3,137.865
1706,1,0,1,0,0,0,0,1,0,3,71.5
5901,33,0,2,0,1,1,0,0,0,3,102.7
4557,30,0,2,0,1,1,0,1,1,0,135.33
2807,5,0,0,2,2,2,0,2,2,1,25.285
6142,19,0,1,1,0,1,0,1,0,2,86.32
5887,67,0,2,0,1,1,1,1,1,2,134.095
2441,3,0,0,2,2,2,0,2,2,1,25.805
106,22,0,2,0,1,0,0,0,1,0,108.29
1344,7,1,1,1,0,0,0,0,0,0,64.675
6811,13,0,2,0,0,0,1,1,1,0,130.975
4651,43,0,1,0,0,0,0,1,0,1,73.255
6722,57,1,1,1,1,1,1,1,0,3,96.59
3349,13,0,1,0,1,1,1,0,0,2,80.34
2182,7,0,2,0,0,0,0,0,0,2,90.805
952,2,0,1,0,1,0,0,0,0,3,65.195
5833,50,0,2,0,0,1,1,1,1,0,136.435
2586,32,1,2,0,1,0,0,1,0,0,111.93
2417,5,0,0,2,2,2,0,2,2,1,26.455
1504,58,0,2,1,1,0,1,1,1,3,137.15
4927,7,0,2,0,0,0,0,1,1,0,115.7
7003,35,0,2,1,1,1,0,1,1,0,140.855
3849,71,1,1,1,1,1,1,1,1,2,111.085
6080,36,0,1,1,0,0,0,0,0,3,66.365
4812,39,0,2,0,0,1,0,1,1,0,129.675
1121,56,1,0,2,2,2,0,2,2,3,32.695
3819,70,1,2,1,1,1,1,1,1,3,146.9
5447,7,1,2,0,0,0,0,0,0,2,89.895
6782,69,0,2,0,1,0,1,1,0,1,120.185
1024,11,0,2,0,1,0,0,0,0,0,97.435
5696,41,1,2,0,1,1,0,1,1,0,135.72
4483,71,1,2,1,1,1,1,1,0,3,130.26
5506,64,1,2,1,0,1,1,1,1,1,141.05
4252,13,1,1,1,0,0,0,1,1,0,93.535
2795,45,0,1,0,0,0,0,0,1,0,44.46
416,12,1,2,0,0,0,0,0,1,0,104.585
2827,70,0,1,1,0,0,1,1,1,2,104.78
4828,7,0,1,1,1,1,0,1,0,0,90.285
2629,45,1,2,0,0,1,0,0,1,0,111.93
3341,67,0,1,1,0,1,1,0,1,1,88.205
564,40,0,1,1,1,1,0,0,0,0,55.055
1224,10,0,2,0,1,0,1,1,1,0,129.805
142,56,0,2,0,1,0,0,1,1,3,130.39
3942,2,0,2,1,0,0,0,1,1,0,126.23
2271,60,0,1,0,1,1,1,1,1,2,104.78
2531,27,1,2,1,1,1,0,1,1,2,143.65
2004,61,1,0,2,2,2,0,2,2,3,26.715
1194,1,0,1,0,0,0,0,0,0,1,65.715
6965,71,0,2,0,1,0,1,1,1,3,135.395
1756,1,0,2,0,0,0,0,0,0,0,99.385
497,30,1,1,0,1,0,0,0,0,2,65.52
3477,46,0,0,2,2,2,0,2,2,3,25.935
6885,3,1,1,1,1,0,1,0,1,1,92.43
3315,46,1,1,1,0,0,0,0,0,0,69.03
721,10,0,1,0,0,0,0,0,1,0,45.11
5118,7,0,1,0,0,0,0,0,0,0,32.11
3859,52,1,1,1,1,1,1,0,1,3,105.82
1496,7,0,2,0,0,0,0,1,0,0,102.7
6637,6,0,0,2,2,2,0,2,2,1,25.415
1520,10,0,2,0,1,0,0,0,0,3,105.3
4482,25,1,1,0,1,1,0,0,0,1,69.745
3770,15,1,0,2,2,2,0,2,2,1,25.155
3006,72,1,0,2,2,2,0,2,2,2,25.805
5891,6,0,0,2,2,2,0,2,2,3,25.61
5673,16,1,1,1,1,0,1,0,1,2,88.725
108,61,0,0,2,2,2,0,2,2,1,25.22
1754,1,0,2,0,0,0,0,0,1,0,105.04
6741,25,0,1,0,0,1,0,0,0,3,72.215
1351,15,1,2,0,1,0,0,0,0,0,104.26
6110,57,0,2,1,0,0,1,0,1,0,121.875
4888,50,0,0,2,2,2,0,2,2,0,25.74
5708,9,1,0,2,2,2,0,2,2,0,25.87
1973,64,0,0,2,2,2,0,2,2,1,26.26
336,6,0,1,0,0,0,0,0,0,0,58.175
4941,6,0,2,0,0,0,1,0,1,2,114.335
6201,59,1,1,0,1,0,0,1,1,0,65.325
3139,51,0,1,0,1,1,0,1,1,3,73.32
5614,15,0,2,0,1,0,1,0,1,0,124.41
724,53,0,1,1,0,0,1,0,0,0,78.065
765,11,0,2,0,1,0,0,0,0,0,96.915
2997,59,0,0,2,2,2,0,2,2,2,23.92
3783,44,1,0,2,2,2,0,2,2,1,25.48
307,21,0,1,0,0,1,0,1,0,2,78.065
4034,33,0,2,0,1,1,0,1,1,2,136.955
3039,48,1,0,2,2,2,0,2,2,2,34.19
3846,42,1,0,2,2,2,0,2,2,1,26.91
5720,1,1,0,2,2,2,0,2,2,1,26.78
2550,72,1,0,2,2,2,0,2,2,2,32.76
6379,56,0,2,1,1,1,0,1,1,2,142.74
1791,11,1,1,1,0,0,0,0,0,3,63.115
3245,64,1,2,1,0,0,1,1,1,2,135.72
2842,8,0,1,1,0,1,0,0,1,0,86.71
5729,9,1,1,0,0,0,0,0,0,1,57.72
2053,41,1,1,1,0,0,1,1,1,3,97.11
2398,65,0,1,1,1,0,1,0,0,1,77.48
71,18,1,2,0,0,1,0,1,1,1,123.695
4903,63,0,2,1,0,1,0,1,1,3,129.61
3210,12,1,0,2,2,2,0,2,2,1,25.61
1260,38,0,2,0,0,0,0,0,0,2,91.585
1666,26,0,2,1,1,0,0,0,1,0,123.5
5522,20,1,0,2,2,2,0,2,2,1,26.065
6377,65,0,2,1,0,0,1,0,1,0,121.615
5500,51,1,0,2,2,2,0,2,2,3,25.415
2392,72,0,1,1,0,1,1,0,0,3,86.45
6705,70,1,1,0,1,1,1,1,0,2,94.835
1695,51,0,2,1,0,0,0,0,0,0,100.75
1095,37,0,1,0,0,0,1,0,0,3,37.18
3889,11,0,0,2,2,2,0,2,2,1,26.325
3667,30,0,1,1,0,1,0,0,0,1,72.345
2902,66,0,0,2,2,2,0,2,2,3,32.89
1630,4,0,1,0,0,1,0,0,0,0,38.545
4294,49,1,2,0,1,0,0,1,1,0,123.24
1881,71,0,2,1,0,1,0,1,1,2,138.71
4710,54,0,2,0,1,1,0,1,0,2,123.175
1612,29,0,2,0,0,1,0,1,1,2,128.765
978,3,0,2,0,0,0,0,1,1,0,125.58
6252,33,1,0,2,2,2,0,2,2,3,25.74
4993,16,1,0,2,2,2,0,2,2,1,24.765
2578,35,1,0,2,2,2,0,2,2,2,26.65
848,37,1,2,1,1,0,0,1,1,2,138.775
2916,48,0,0,2,2,2,0,2,2,1,25.935
4010,71,0,1,1,1,1,1,1,0,2,70.135
3912,13,0,2,0,0,0,0,0,0,0,91.195
2154,48,0,2,0,1,1,0,1,1,2,140.53
47,1,1,1,0,0,0,0,0,0,0,32.24
3303,63,1,1,1,1,1,1,0,0,0,92.95
1350,24,1,2,0,1,1,0,1,1,0,135.525
5321,19,0,0,2,2,2,0,2,2,0,26.0
446,3,0,2,0,0,0,0,0,1,0,110.89
1743,55,1,1,0,0,1,1,1,1,2,70.915
844,1,1,0,2,2,2,0,2,2,1,26.13
6138,17,0,2,0,0,1,0,0,0,2,104.065
2418,25,0,2,0,1,0,0,0,0,0,98.15
3742,69,1,2,1,1,1,1,0,1,3,139.36
3535,60,0,1,0,0,1,1,1,1,3,104.715
4081,37,0,2,0,0,1,1,1,0,0,117.0
1294,5,1,1,0,1,0,0,1,1,1,66.3
2972,64,0,2,0,1,1,0,0,1,0,122.525
3834,61,1,1,1,0,1,1,1,1,3,112.385
6577,72,0,1,1,1,0,0,0,0,2,77.675
5027,52,1,2,0,0,1,0,1,1,2,131.625
5553,47,0,1,1,1,0,1,0,1,1,96.265
1112,22,1,1,1,1,1,0,0,0,1,79.495
776,62,0,2,0,1,1,0,1,1,0,130.195
6655,67,1,2,0,1,1,0,1,1,2,137.41
2153,72,0,1,1,1,1,1,1,1,2,84.24
4778,72,0,2,0,1,1,1,1,1,3,140.465
4796,63,0,2,1,1,1,1,1,1,3,143.13
6742,24,0,0,2,2,2,0,2,2,1,26.13
4827,28,0,1,1,0,1,0,0,0,1,76.7
3413,55,0,1,1,0,0,0,0,1,3,77.285
1851,16,0,1,0,1,0,0,1,0,1,50.7
1963,7,0,1,1,0,0,0,0,0,1,65.91
2288,56,0,2,0,1,0,1,1,1,0,139.425
3933,28,0,1,1,1,0,0,0,0,0,72.865
3007,46,1,0,2,2,2,0,2,2,0,27.43
485,1,1,1,0,1,1,0,0,1,0,56.29
2413,9,0,0,2,2,2,0,2,2,1,27.625
4680,58,0,2,1,1,0,1,1,1,3,141.83
5394,5,0,2,0,0,0,0,0,0,0,89.635
30,25,0,1,1,1,1,0,1,1,3,76.18
1879,69,0,2,1,1,1,1,1,1,3,147.225
2684,9,0,2,0,0,0,0,0,1,0,103.675
4727,4,0,1,0,0,0,0,0,0,3,58.24
6509,32,0,0,2,2,2,0,2,2,2,25.87
4534,41,1,2,0,1,0,1,1,1,3,129.545
4803,66,0,2,1,1,1,1,0,0,1,125.58
3298,51,1,0,2,2,2,0,2,2,2,25.805
636,18,0,2,0,1,0,0,1,0,3,117.0
5543,22,0,0,2,2,2,0,2,2,2,33.28
2375,3,0,2,0,1,1,0,1,1,1,140.335
1083,27,0,2,0,1,1,0,0,1,0,124.215
861,4,1,2,0,1,0,0,0,0,2,101.335
3195,71,0,1,1,1,1,1,1,1,1,118.365
903,1,0,2,0,0,0,0,1,1,0,117.715
2845,10,0,0,2,2,2,0,2,2,2,25.935
109,12,0,1,0,0,0,0,0,0,2,59.02
6774,27,0,0,2,2,2,0,2,2,3,26.455
3751,62,1,1,1,0,1,1,1,0,2,91.975
3620,1,0,0,2,2,2,0,2,2,0,33.41
2338,10,0,1,0,0,0,0,0,1,2,44.915
5913,54,0,1,1,0,1,1,1,1,2,113.23
4538,69,1,2,1,1,0,0,0,1,3,113.49
4915,56,0,2,0,1,0,0,1,1,0,128.18
1831,9,1,1,0,0,0,0,1,0,0,71.955
5576,23,0,0,2,2,2,0,2,2,3,26.0
782,1,0,2,0,0,0,0,1,1,1,115.895
6877,70,1,2,0,1,0,1,1,1,2,137.215
3334,14,0,0,2,2,2,0,2,2,1,25.935
6708,49,1,1,0,1,1,0,1,1,3,101.4
2862,51,0,1,0,1,0,0,1,1,0,64.545
1825,8,1,2,0,0,1,0,1,1,0,131.755
1094,9,0,0,2,2,2,0,2,2,1,24.635
4928,57,0,1,0,1,1,0,1,1,0,71.5
3109,35,0,1,0,0,0,0,0,0,1,65.195
2619,71,1,1,1,1,0,1,1,1,1,76.245
4262,16,1,1,0,1,0,0,0,0,0,71.89
3980,42,0,0,2,2,2,0,2,2,1,25.155
5436,32,0,1,1,1,0,1,0,1,1,91.65
1654,1,0,2,0,1,0,0,0,0,0,94.9
5860,61,0,2,0,1,0,1,0,0,2,111.215
7041,11,0,1,1,0,0,0,0,0,0,38.48
4567,38,0,1,1,1,0,1,1,1,2,78.0
3836,66,1,1,1,1,1,1,0,0,1,61.62
4570,49,0,1,0,1,0,0,0,0,1,64.74
6224,67,1,1,1,0,1,0,0,1,2,85.215
4385,67,0,0,2,2,2,0,2,2,2,26.065
6421,8,0,0,2,2,2,0,2,2,1,26.195
2457,27,0,1,1,1,0,0,0,0,3,71.175
3383,66,0,0,2,2,2,0,2,2,3,32.695
2588,17,1,0,2,2,2,0,2,2,1,26.65
1204,21,0,2,0,1,1,1,1,1,0,133.64
2202,18,0,1,1,0,0,0,0,1,0,84.24
2648,16,1,1,0,0,0,0,0,1,3,46.15
4655,29,0,0,2,2,2,0,2,2,1,24.83
5425,1,0,0,2,2,2,0,2,2,1,25.87
4674,2,0,1,1,0,0,1,0,0,1,70.785
7004,23,0,1,0,1,0,1,1,0,3,90.35
1770,2,0,1,0,0,0,0,1,1,0,58.825
829,18,0,1,0,0,1,0,0,0,1,64.415
7031,68,0,1,0,1,0,1,1,0,2,83.33
6814,70,0,1,0,1,1,1,1,1,0,109.33
627,42,0,1,0,1,0,1,0,0,1,43.615
4125,25,0,0,2,2,2,0,2,2,0,25.48
925,31,1,2,0,1,1,0,1,0,0,121.94
295,14,0,1,1,0,0,0,1,0,2,84.11
1052,11,0,2,0,0,0,0,0,0,0,99.45
3688,48,0,0,2,2,2,0,2,2,1,25.415
3563,3,0,2,0,0,0,0,0,0,0,90.805
2260,58,0,2,0,1,0,1,1,0,3,123.11
944,39,1,2,0,0,0,0,0,0,0,97.825
5599,9,0,2,0,0,0,0,0,0,0,98.605
5839,56,0,1,1,1,0,1,1,0,1,67.6
12,34,0,2,0,1,1,0,1,1,0,138.255
1117,2,1,1,1,0,1,0,1,0,2,86.32
6087,1,0,0,2,2,2,0,2,2,1,26.065
5369,15,0,2,0,1,0,0,1,1,0,123.045
3903,3,0,1,1,0,1,1,0,0,1,53.755
6452,1,0,0,2,2,2,0,2,2,1,26.065
1319,10,0,2,0,0,0,0,0,1,0,111.215
3947,62,0,1,1,1,0,1,1,0,2,63.31
6883,72,1,1,1,1,1,1,0,0,2,90.805
6440,44,0,0,2,2,2,0,2,2,1,26.065
3213,72,1,2,0,1,0,0,1,1,2,127.855
6263,10,1,0,2,2,2,0,2,2,3,26.065
3252,43,1,1,1,1,0,1,1,1,3,112.385
653,25,0,2,0,1,0,0,0,1,0,116.61
3992,57,0,2,0,0,1,1,1,1,0,140.335
6409,47,0,2,1,0,1,0,0,1,0,117.065
3982,47,0,1,0,1,0,1,0,1,2,82.94
2431,72,0,2,1,1,1,1,1,1,2,149.435
6870,27,1,2,0,0,0,0,0,0,1,89.765
5527,13,0,0,2,2,2,0,2,2,0,26.52
3706,12,0,0,2,2,2,0,2,2,1,26.65
2423,70,0,2,1,1,1,1,0,1,3,131.3
6240,56,1,2,0,1,1,1,0,0,1,111.605
2804,62,0,2,1,1,1,1,1,1,2,150.215
4881,1,0,0,2,2,2,0,2,2,1,26.325
570,2,0,2,0,0,0,0,0,1,0,104.715
1448,16,0,2,0,0,0,0,0,0,2,93.34
4532,13,1,1,1,0,0,1,0,0,1,71.695
6651,26,0,1,0,0,1,0,0,0,1,38.74
1745,13,1,2,0,1,1,0,1,0,0,122.33
3434,23,0,0,2,2,2,0,2,2,1,25.545
4420,29,0,1,0,1,1,0,0,0,1,46.345
287,17,0,2,0,0,1,0,1,1,3,130.585
1738,16,1,0,2,2,2,0,2,2,2,26.325
6345,36,0,2,0,0,0,0,1,1,2,123.5
6213,1,1,2,0,1,0,0,0,1,0,110.5
2664,3,0,2,0,0,0,0,0,0,0,90.415
3832,29,1,1,1,0,0,0,0,1,0,85.93
6092,38,0,0,2,2,2,0,2,2,1,26.26
3424,22,0,2,0,0,0,0,0,1,0,104.195
5770,71,0,1,0,1,1,1,1,1,3,104.91
1684,1,0,2,0,1,0,0,0,0,3,96.59
4578,71,0,2,1,1,1,0,1,0,0,128.7
1338,11,0,0,2,2,2,0,2,2,3,26.13
2952,8,0,0,2,2,2,0,2,2,1,24.96
5776,33,0,2,1,0,0,0,0,0,2,104.13
3135,72,0,0,2,2,2,0,2,2,3,25.61
6821,68,0,1,0,0,1,1,1,1,2,94.835
2258,52,0,2,1,0,1,0,1,0,0,118.625
4015,6,0,1,0,0,0,1,0,0,1,63.44
4253,7,1,0,2,2,2,0,2,2,1,26.975
3053,72,1,2,1,0,1,1,1,1,3,135.33
2498,72,0,2,1,0,1,0,1,1,3,136.5
5471,46,1,1,0,0,1,1,0,1,3,89.83
1564,13,1,2,0,1,1,0,1,1,0,127.4
5372,64,0,0,2,2,2,0,2,2,2,26.065
6957,3,0,2,0,1,0,0,0,0,3,96.785
5885,3,0,1,0,0,0,0,0,0,1,58.175
2185,10,0,1,1,1,1,0,0,0,2,52.91
5519,16,1,2,0,0,0,0,0,0,2,96.785
1231,66,0,1,0,1,1,0,1,1,2,104.715
4418,1,0,1,0,0,0,0,0,0,1,58.435
1258,9,0,1,0,1,0,1,1,0,1,86.125
2254,12,0,0,2,2,2,0,2,2,3,26.065
1951,32,0,1,1,0,0,0,0,0,1,39.195
6543,10,0,1,1,0,0,1,0,0,3,71.435
113,4,0,2,0,0,1,0,1,1,0,131.495
5976,70,0,1,1,0,1,1,0,1,3,97.24
5149,51,0,0,2,2,2,0,2,2,1,32.435
4813,45,0,2,0,1,1,1,1,1,2,142.675
507,2,1,2,0,0,0,0,0,1,0,104.975
3545,30,0,0,2,2,2,0,2,2,3,25.74
3807,71,1,1,0,1,1,1,1,1,3,102.83
2932,41,0,2,1,1,1,1,1,1,0,144.495
2515,62,0,1,0,0,0,1,1,0,2,50.7
3402,48,0,1,0,0,0,1,0,0,3,38.35
4099,59,0,1,1,1,1,1,1,1,0,112.775
6623,17,0,1,1,0,1,0,1,0,3,57.785
350,2,0,1,0,0,0,0,0,0,1,58.5
4147,46,0,1,1,0,1,1,1,1,1,105.3
3542,40,0,0,2,2,2,0,2,2,2,26.78
3759,2,1,0,2,2,2,0,2,2,0,24.96
1114,13,1,1,0,0,1,0,1,1,1,97.89
4958,69,1,1,1,1,0,1,1,0,3,95.81
298,2,0,2,0,0,0,0,1,1,0,123.695
3318,33,1,2,0,1,1,1,0,0,3,115.18
5586,20,0,0,2,2,2,0,2,2,1,26.845
6654,21,1,1,1,0,0,1,0,0,1,45.63
5362,19,0,0,2,2,2,0,2,2,1,25.87
5746,71,1,2,1,1,1,0,1,1,0,139.75
2840,7,0,0,2,2,2,0,2,2,1,25.935
229,9,1,2,0,0,1,0,1,1,3,127.79
5958,21,0,0,2,2,2,0,2,2,2,26.65
2992,63,0,2,0,1,1,1,1,1,3,142.805
6905,2,1,1,0,0,1,0,1,1,3,89.7
5706,51,1,2,0,1,1,1,1,1,0,144.95
4519,34,1,2,1,0,0,1,1,0,1,117.195
2103,5,0,2,0,0,0,0,0,0,0,90.155
6443,70,0,1,0,1,1,1,1,1,2,75.92
2677,7,0,1,1,0,1,1,1,1,2,105.625
4526,45,1,1,1,1,1,1,1,0,1,105.69
4695,15,0,0,2,2,2,0,2,2,1,26.065
1614,2,0,1,1,0,1,0,0,0,1,71.63
607,12,0,2,0,1,1,0,1,1,0,138.71
5312,22,0,0,2,2,2,0,2,2,3,26.195
1093,15,0,2,0,1,1,0,1,1,0,131.625
5700,23,1,1,1,1,1,1,1,1,3,118.43
6918,49,1,2,0,0,0,0,0,0,2,96.98
6684,63,1,2,0,1,0,0,1,1,0,124.8
203,2,0,2,0,0,1,0,0,1,1,112.06
2855,31,0,0,2,2,2,0,2,2,2,26.52
3961,42,0,0,2,2,2,0,2,2,1,26.325
837,22,1,1,0,1,0,0,1,1,2,90.35
4215,27,0,0,2,2,2,0,2,2,1,25.48
1230,56,0,2,0,0,1,0,1,1,2,130.845
5339,54,0,1,0,1,1,0,1,1,0,72.085
1609,1,0,1,0,0,0,0,0,1,0,72.02
4410,40,0,2,1,1,1,1,1,0,3,127.595
4745,53,0,2,0,1,0,1,0,0,1,104.78
5679,19,1,1,1,1,0,0,0,0,1,45.435
2569,65,1,2,0,1,1,1,1,1,3,140.465
6005,20,0,2,0,0,0,0,1,1,2,118.3
4553,72,0,0,2,2,2,0,2,2,0,31.915
2484,61,0,2,0,0,1,1,1,1,0,138.255
5367,72,0,2,1,1,1,1,1,1,2,150.15
2440,66,0,0,2,2,2,0,2,2,2,25.61
2614,37,1,0,2,2,2,0,2,2,1,25.805
657,1,1,0,2,2,2,0,2,2,1,25.22
790,1,0,2,0,0,0,0,1,0,0,103.415
2388,22,0,0,2,2,2,0,2,2,1,26.065
6130,25,0,0,2,2,2,0,2,2,3,25.74
1359,1,1,1,0,0,0,0,1,0,0,47.385
5160,68,0,0,2,2,2,0,2,2,3,32.435
2347,72,0,1,1,1,1,1,1,1,3,116.805
4764,9,0,0,2,2,2,0,2,2,3,25.61
2523,51,1,1,1,0,1,1,1,1,2,78.195
5341,6,0,2,1,1,0,0,0,0,0,102.635
6149,3,0,1,0,0,0,0,0,0,0,57.98
5874,72,0,1,1,1,1,1,0,1,2,103.35
6209,67,1,2,0,0,0,0,0,0,1,98.41
5378,68,0,0,2,2,2,0,2,2,2,32.825
3161,27,0,1,1,0,0,0,0,0,3,63.31
3226,1,1,1,0,0,0,0,0,0,0,58.5
6012,3,0,1,0,0,0,0,0,0,1,32.5
1780,54,0,2,0,0,0,1,1,1,0,130.13
2618,3,1,1,1,0,0,0,0,0,1,65.195
803,6,0,2,0,1,0,0,0,1,0,109.72
857,19,1,2,0,0,0,1,1,1,0,131.235
5514,72,1,2,1,1,1,0,1,1,0,143.975
5184,54,0,0,2,2,2,0,2,2,2,31.265
4961,10,1,0,2,2,2,0,2,2,3,25.675
219,4,0,2,0,0,1,1,0,0,1,104.78
1288,4,1,1,0,0,0,0,0,0,0,59.8
582,57,0,2,0,1,1,0,0,1,2,123.825
43,7,1,2,1,0,0,0,0,0,2,99.385
1234,36,0,2,0,0,0,0,0,1,0,110.37
4830,10,0,0,2,2,2,0,2,2,1,24.505
6815,49,0,1,0,1,0,1,1,1,2,103.09
1892,1,0,1,0,0,0,0,0,0,2,58.825
4267,19,1,1,0,1,0,0,0,1,0,51.61
6162,65,1,2,1,0,1,0,1,1,0,136.565
3918,24,0,1,0,0,1,0,0,0,0,37.83
5822,26,0,1,1,0,1,0,0,0,3,46.02
1071,14,0,1,1,1,0,0,1,0,0,85.085
718,31,0,1,1,0,0,1,0,0,2,46.02
2364,1,0,0,2,2,2,0,2,2,1,26.065
1505,6,0,2,1,0,0,0,1,0,2,110.695
670,1,1,2,0,0,0,0,1,1,0,122.98
4221,34,0,2,0,1,1,0,1,0,0,116.805
5632,28,0,2,1,0,0,0,0,1,2,107.705
4030,1,0,2,0,0,0,0,0,0,0,90.87
897,1,0,2,0,0,0,0,0,0,0,90.74
5667,2,1,0,2,2,2,0,2,2,2,26.13
2836,36,0,1,1,1,1,1,0,1,1,98.215
1530,13,0,1,0,0,0,0,0,1,0,45.63
4556,49,0,1,0,0,1,1,1,1,2,96.785
5621,2,0,0,2,2,2,0,2,2,1,26.455
2955,69,0,2,0,1,0,1,1,1,3,137.02
6468,50,0,1,1,0,0,0,1,0,3,51.285
2908,35,0,2,0,0,1,1,1,0,0,124.15
6825,27,0,1,1,0,0,0,0,0,1,65.455
5366,56,0,1,1,1,1,1,1,0,3,105.625
1874,62,0,1,1,1,0,0,0,0,2,72.995
2370,53,0,0,2,2,2,0,2,2,2,25.805
1769,2,0,2,0,0,1,0,0,0,0,102.96
5114,19,0,1,0,0,1,1,0,0,0,77.415
5577,72,0,2,1,1,1,1,1,1,0,142.87
1983,8,0,1,0,0,0,1,1,1,0,89.115
531,4,0,2,0,0,1,1,0,0,1,113.23
5039,24,1,0,2,2,2,0,2,2,2,31.98
5317,51,0,0,2,2,2,0,2,2,1,26.585
6082,10,0,0,2,2,2,0,2,2,1,25.87
5330,16,0,2,1,0,1,0,1,1,2,130.91
2163,66,0,1,1,1,1,1,1,1,3,117.065
731,3,0,2,0,0,1,0,1,1,0,131.235
2339,62,0,2,1,1,1,0,0,0,0,119.665
6876,5,1,2,1,0,1,0,0,1,1,117.455
2232,15,0,2,0,1,0,0,1,1,0,130.195
6157,34,0,2,0,0,1,0,0,1,3,117.065
2926,27,0,1,0,0,0,0,0,0,1,63.7
